panel,size,draw,income,income_se,n_inst,hansen_p,hansen_df
Freedom House,44,127,-0.14568752898499837,0.08842659909587298,54,0.2328099045581281,43
Freedom House,44,128,-0.12827386871860535,0.07512444311070887,54,0.25317089075514804,43
Freedom House,44,129,-0.14292100111523176,0.09180102312408021,54,0.23092286428799158,43
Freedom House,44,130,-0.1258406624137247,0.07560758497826281,54,0.23890656229015061,43
Freedom House,44,131,-0.12728610883502722,0.07528966614919026,54,0.24030512364919293,43
Freedom House,44,132,-0.13317267220092543,0.07566023141852656,54,0.23575130852297163,43
Freedom House,44,133,-0.12909276574269346,0.07591813515457345,54,0.23460453754151045,43
Freedom House,44,134,-0.12040070242867373,0.07535977681591705,54,0.24842401511607723,43
Freedom House,44,135,-0.16276954855726666,0.0834896739189713,54,0.25861860957252003,43
Freedom House,44,136,-0.12655180945160693,0.07704965400330856,54,0.2244196906465482,43
Freedom House,44,137,-0.14935577053863613,0.08559437580955542,54,0.2462894211481339,43
Freedom House,44,138,-0.17021902045674042,0.09042998386557605,54,0.24615849625093242,43
Freedom House,44,139,-0.13526189262605026,0.07535381611419126,54,0.2306099570193827,43
Freedom House,44,140,-0.12056364882135595,0.0725883464251998,54,0.23317220468913927,43
Freedom House,44,141,-0.13317267220092543,0.07566023141852656,54,0.23575130852297163,43
Freedom House,44,142,-0.12131169279820075,0.07558235236869336,54,0.24065881822290192,43
Freedom House,44,143,-0.13526189262605026,0.07535381611419126,54,0.2306099570193827,43
Freedom House,44,144,-0.17021902045674042,0.09042998386557605,54,0.24615849625093242,43
Freedom House,44,145,-0.14292100111523176,0.09180102312408021,54,0.23092286428799158,43
Freedom House,44,146,-0.1274878132996451,0.0751135817094152,54,0.22989335932289956,43
Freedom House,44,147,-0.17838830474457756,0.08904889195583487,54,0.25061186507748645,43
Freedom House,44,148,-0.13307190872458863,0.07678441897372394,54,0.23206608055731381,43
Freedom House,44,149,-0.1343043447816814,0.0764526177923893,54,0.24631164044603948,43
Freedom House,44,150,-0.14414250969610087,0.0833634494429567,54,0.235563258995467,43
Freedom House,44,151,-0.14248286557175804,0.07798793453573737,54,0.2302162335331538,43
Freedom House,44,152,-0.12469949092068977,0.07562654026000803,54,0.23693730454839856,43
Freedom House,44,153,-0.16276954855726666,0.0834896739189713,54,0.25861860957252003,43
Freedom House,44,154,-0.12827386871860535,0.07512444311070887,54,0.25317089075514804,43
Freedom House,44,155,-0.13807443903831795,0.07966241242968375,54,0.23709838149694598,43
Freedom House,44,156,-0.12469949092068977,0.07562654026000803,54,0.23693730454839856,43
Freedom House,44,157,-0.1258406624137247,0.07560758497826281,54,0.23890656229015061,43
Freedom House,44,158,-0.13447578026877482,0.07592255832370629,54,0.252349745929278,43
Freedom House,44,159,-0.1414260797651501,0.07813636977665823,54,0.27112892051942367,43
Freedom House,44,160,-0.13839695682098796,0.07910444516999922,54,0.23702894614175318,43
Freedom House,44,161,-0.18111293365460757,0.09500462660401525,54,0.28322544842109154,43
Freedom House,44,162,-0.12040070242867373,0.07535977681591705,54,0.24842401511607723,43
Freedom House,44,163,-0.14292100111523176,0.09180102312408021,54,0.23092286428799158,43
Freedom House,44,164,-0.10635596807936243,0.080214560173196,54,0.22734443739131008,43
Freedom House,44,165,-0.12555383453251112,0.07509800475543346,54,0.22460731074975054,43
Freedom House,44,166,-0.12040070242867373,0.07535977681591705,54,0.24842401511607723,43
Freedom House,44,167,-0.1258406624137247,0.07560758497826281,54,0.23890656229015061,43
Freedom House,44,168,-0.12131169279820075,0.07558235236869336,54,0.24065881822290192,43
Freedom House,44,169,-0.12155486319960485,0.08219799358176356,54,0.22407196747489078,43
Freedom House,44,170,-0.12056364882135595,0.0725883464251998,54,0.23317220468913927,43
Freedom House,44,171,-0.17021902045674042,0.09042998386557605,54,0.24615849625093242,43
Freedom House,44,172,-0.12155486319960485,0.08219799358176356,54,0.22407196747489078,43
Freedom House,44,173,-0.17021902045674042,0.09042998386557605,54,0.24615849625093242,43
Freedom House,44,174,-0.16276954855726666,0.0834896739189713,54,0.25861860957252003,43
Freedom House,44,175,-0.13317267220092543,0.07566023141852656,54,0.23575130852297163,43
Freedom House,44,176,-0.13307190872458863,0.07678441897372394,54,0.23206608055731381,43
Freedom House,44,177,-0.12056364882135595,0.0725883464251998,54,0.23317220468913927,43
Freedom House,44,178,-0.12625297753061604,0.07746040150253965,54,0.2391838480309248,43
Freedom House,44,179,-0.1414260797651501,0.07813636977665823,54,0.27112892051942367,43
Freedom House,44,180,-0.1349821310907613,0.0769340259219708,54,0.24837908740489004,43
Freedom House,44,181,-0.14248286557175804,0.07798793453573737,54,0.2302162335331538,43
Freedom House,44,182,-0.1349821310907613,0.0769340259219708,54,0.24837908740489004,43
Freedom House,44,183,-0.12555383453251112,0.07509800475543346,54,0.22460731074975054,43
Freedom House,44,184,-0.13237901826015652,0.07619428645091515,54,0.24818326368587038,43
Freedom House,44,185,-0.12656921486733563,0.078155530076179,54,0.23568290061484268,43
Freedom House,44,186,-0.16276954855726666,0.0834896739189713,54,0.25861860957252003,43
Freedom House,44,187,-0.13077934578727857,0.07609582590503133,54,0.2286654199696161,43
Freedom House,44,188,-0.1285973217171077,0.07573501949702692,54,0.23567557421949503,43
Freedom House,44,189,-0.13681552658973772,0.0760147727690385,54,0.2693974076865468,43
Freedom House,44,190,-0.12656921486733563,0.078155530076179,54,0.23568290061484268,43
Freedom House,44,191,-0.12625297753061604,0.07746040150253965,54,0.2391838480309248,43
Freedom House,44,192,-0.12131169279820075,0.07558235236869336,54,0.24065881822290192,43
Freedom House,44,193,-0.1414260797651501,0.07813636977665823,54,0.27112892051942367,43
Freedom House,44,194,-0.14292100111523176,0.09180102312408021,54,0.23092286428799158,43
Freedom House,44,195,-0.12056364882135595,0.0725883464251998,54,0.23317220468913927,43
Freedom House,44,196,-0.10635596807936243,0.080214560173196,54,0.22734443739131008,43
Freedom House,44,197,-0.1177388867621918,0.07795989891899738,54,0.22317476478348572,43
Freedom House,44,198,-0.1349821310907613,0.0769340259219708,54,0.24837908740489004,43
Freedom House,44,199,-0.10635596807936243,0.080214560173196,54,0.22734443739131008,43
Freedom House,44,200,-0.13004783772202488,0.07554177435682861,54,0.23090368742270095,43
Polity,4,1,-0.4810654519681741,0.16949491940188674,14,0.9681681328550049,3
Polity,4,2,-0.551740554222012,0.17367958960509453,14,0.021354866967131323,3
Polity,4,3,-0.4925408113834209,0.19420112808478382,14,0.04175900674960971,3
Polity,4,4,-0.4193377920226844,0.26979138853963097,14,0.2823906409760609,3
Polity,4,5,-0.486333056890377,0.1831405996947834,14,0.7599019094833831,3
Polity,4,6,-0.5355022300925087,0.18058572863949088,14,0.01604142954976061,3
Polity,4,7,-0.526922049561918,0.18311365812243766,14,0.01019982137760063,3
Polity,4,8,-0.36169828890328404,0.17500685996427948,14,0.27644738150651077,3
Polity,4,9,-0.5016713922827227,0.19078352709501373,14,0.4211688731304898,3
Polity,4,10,-0.6252394539409138,0.3340640036951145,14,7.99587393457901e-4,3
Polity,4,11,-0.47285982439645924,0.16827734540903755,14,0.47650532827385034,3
Polity,4,12,-0.5059940491903987,0.17181228068060087,14,0.2804702321713529,3
Polity,4,13,-0.4858568872254274,0.17168415333373585,14,0.9333858158894212,3
Polity,4,14,-0.4829162483164726,0.17354267943509508,14,0.8552058269936108,3
Polity,4,15,-0.5165703803147279,0.17076830674904456,14,0.03408680979144944,3
Polity,4,16,-0.5126519140218182,0.18197495643860087,14,0.038234219063681525,3
Polity,4,17,-0.5262796760007333,0.16535577983531777,14,0.30301578504456517,3
Polity,4,18,-0.355675267676121,0.1883940033045372,14,0.1919528626311369,3
Polity,4,19,-0.37754414317556595,0.2428652214339916,14,0.06956956474329312,3
Polity,4,20,-0.3578329636841051,0.21022583363617195,14,0.8083148852768717,3
Polity,4,21,-0.5509191258880319,0.17793312606203995,14,0.020085728837514895,3
Polity,4,22,-0.4936673222791361,0.18163977179453875,14,0.8965745783347999,3
Polity,4,23,-0.5398426010031283,0.17901382887689424,14,0.007920871802121664,3
Polity,4,24,-0.5247797439795274,0.1871599149955476,14,0.009377975161256297,3
Polity,4,25,-0.5395475968830574,0.17434495938245706,14,0.011146771007249957,3
Polity,4,26,-0.4850551741648941,0.18300611925848195,14,0.8369060272395099,3
Polity,4,27,-0.5956677121964304,0.3174615851029207,14,0.0014200531292894172,3
Polity,4,28,-0.5613438733307312,0.22817296352021077,14,0.011452271291889598,3
Polity,4,29,-0.5016683093059946,0.17579530329479257,14,0.027361722311165477,3
Polity,4,30,-0.514345813338493,0.18282449640648404,14,0.13393285506447272,3
Polity,4,31,-0.5365603740789497,0.17880118559433933,14,0.0951884691654191,3
Polity,4,32,-0.49264140471184437,0.16571532474813752,14,0.35028345346729833,3
Polity,4,33,-0.36666723577735993,0.21670482978904282,14,0.8831324480197384,3
Polity,4,34,-0.45254514361322684,0.2186845513238954,14,0.018198219240291864,3
Polity,4,35,-0.4934940200063087,0.1676022334114456,14,0.0549270175725387,3
Polity,4,36,-0.537439844593079,0.17735639250460034,14,0.2312258452573733,3
Polity,4,37,-0.4632008353247361,0.2220591911008789,14,0.00573749456437624,3
Polity,4,38,-0.5605977816991903,0.1885703635717996,14,0.008304525623911168,3
Polity,4,39,-0.49545265713469533,0.1780327547322435,14,0.1965684015396536,3
Polity,4,40,-0.5972272393485758,0.21697722169748532,14,0.031149431980032793,3
Polity,4,41,-0.17133653641357682,0.5366798591137294,14,0.5373254728339225,3
Polity,4,42,-0.5034235469105068,0.16689043098521178,14,0.051112880101514796,3
Polity,4,43,-0.4658549650555708,0.16647038922430543,14,0.9272944839697772,3
Polity,4,44,-0.4825579761193346,0.1792428062420297,14,0.12836311788460925,3
Polity,4,45,-0.181608683241123,0.452363864306408,14,0.6422137194251042,3
Polity,4,46,-0.54976512086618,0.17393575534547057,14,0.05788340110527699,3
Polity,4,47,-0.445156404723809,0.16468094594676,14,0.973112124145403,3
Polity,4,48,-0.4821580815951023,0.18368121677987725,14,0.1492116228802601,3
Polity,4,49,-0.5420604833206966,0.1776743045033185,14,0.1480796458302708,3
Polity,4,50,-0.4793155911492626,0.24883809799634335,14,0.0708675998413549,3
Polity,4,51,-0.5114515226778211,0.17288231197316314,14,0.04332294531979617,3
Polity,4,52,-0.4554021090815734,0.23227378567374785,14,0.13298378447206824,3
Polity,4,53,-0.4509785575209051,0.17443997496972244,14,0.08854893237982722,3
Polity,4,54,-0.5486469603354802,0.1821674575252686,14,0.13687123892457467,3
Polity,4,55,-0.4766655647585427,0.16524173104031678,14,0.1613674351970113,3
Polity,4,56,-0.4859212590480082,0.17385301070973902,14,0.08595104927673997,3
Polity,4,57,-0.49181841282515926,0.1626010288115606,14,0.012209039984275218,3
Polity,4,58,-0.5045763732717399,0.18451613330297179,14,0.38904440972590093,3
Polity,4,59,-0.514295479032663,0.17230146910093197,14,0.011610061103451242,3
Polity,4,60,-0.5110567882431623,0.19695043376759278,14,0.8395016062264524,3
Polity,4,61,-0.3427726033611851,0.22704019968952163,14,0.5059213114414215,3
Polity,4,62,-0.4974497501419579,0.1849204953250625,14,0.8669372226895645,3
Polity,4,63,-0.5182920640608764,0.1637805603029897,14,0.1407502120977627,3
Polity,4,64,-0.5052079511514789,0.17462887866362184,14,0.01873622706391285,3
Polity,4,65,-0.47090247819400677,0.17626158766695155,14,0.11584528528006552,3
Polity,4,66,-0.49579041633204124,0.1790199528165805,14,0.943699001922188,3
Polity,4,67,-0.3196665636028122,0.24583067315017645,14,0.5069214773135559,3
Polity,4,68,-0.4925460225229772,0.17895788988391675,14,0.21041047900679632,3
Polity,4,69,-0.39270581677723904,0.19293540976162568,14,0.3783211514557589,3
Polity,4,70,-0.5429648256445097,0.18312709571524827,14,0.020189176026752746,3
Polity,4,71,-0.5153907005025671,0.16931788739734277,14,0.02305559768801603,3
Polity,4,72,-0.5071835465657788,0.16565838714919107,14,0.014455937254712021,3
Polity,4,73,-0.3614194275055418,0.3438557945643534,14,0.27766295061262475,3
Polity,4,74,-0.45641926918270403,0.20508774139890007,14,0.5689617103395246,3
Polity,4,75,-0.31244935605176316,0.2507314814386347,14,0.5986509294575247,3
Polity,4,76,-0.5150955626390354,0.17478234822998642,14,0.2006228137774585,3
Polity,4,77,-0.6012482417366751,0.19812482899058126,14,0.0013193517252796988,3
Polity,4,78,-0.4083779606703981,0.18337116834163253,14,0.058192936120631804,3
Polity,4,79,-0.500916433362601,0.1893829166524721,14,0.9123302724707434,3
Polity,4,80,-0.47402657696328987,0.17849671078937537,14,0.050488782780176995,3
Polity,4,81,-0.45905974667145166,0.1562056342442492,14,0.04254712822798071,3
Polity,4,82,-0.4566033884861387,0.18257996204884308,14,0.08695952061591258,3
Polity,4,83,-0.5077877073951491,0.18752342535614194,14,0.845179255220676,3
Polity,4,84,-0.4696829977668413,0.17223319843516793,14,0.9711201170736423,3
Polity,4,85,-0.4670280007641381,0.17813004758061163,14,0.05317013000972051,3
Polity,4,86,-0.43280617782230113,0.16348178101920505,14,0.23305699505689184,3
Polity,4,87,-0.35759676366601845,0.2577203697203375,14,0.39875526226601915,3
Polity,4,88,-0.5251376137514026,0.1865182321591194,14,0.10732524863178898,3
Polity,4,89,-0.49933109085919014,0.18047788380122282,14,0.6285853393610152,3
Polity,4,90,-0.5205155296927506,0.17614694891039506,14,0.015944329648676824,3
Polity,4,91,-0.5162787309596242,0.180848655544812,14,0.0769334234323211,3
Polity,4,92,-0.506331232838896,0.20639157147270737,14,0.002496064908861889,3
Polity,4,93,-0.5134190053992835,0.18234586080675874,14,0.13335303408738092,3
Polity,4,94,-0.5133016893593298,0.17119893799928773,14,0.11097152637119327,3
Polity,4,95,-0.4788049607285201,0.1762207109536254,14,0.6315287464387335,3
Polity,4,96,-0.5482277248628336,0.3435167748967732,14,0.29215760325183976,3
Polity,4,97,-0.5067137940792943,0.17655995499307106,14,0.011120220554983769,3
Polity,4,98,-0.5478556424234249,0.19097389714708174,14,0.010379924264799991,3
Polity,4,99,-0.5314658530574832,0.1704386079913556,14,0.014285856206371166,3
Polity,4,100,-0.37938745739902835,0.2131110792135716,14,0.7992328830861344,3
Polity,4,101,-0.5278347315381016,0.17974810327452467,14,0.08279350014410868,3
Polity,4,102,-0.5289455921166368,0.17891867854560412,14,0.12477938128850151,3
Polity,4,103,-0.490266837390422,0.1781654189003003,14,0.6797531798822238,3
Polity,4,104,-0.2801275930794862,0.2935367218623447,14,0.6736457800561908,3
Polity,4,105,-0.4210868303936408,0.15944917654634433,14,0.1502334568901118,3
Polity,4,106,-0.514151502861349,0.19903871309102894,14,0.870450667031003,3
Polity,4,107,-0.35067442993875275,0.20094075889113566,14,0.6170735472048439,3
Polity,4,108,-0.4560424823550546,0.17032739046996664,14,0.04688760822651938,3
Polity,4,109,-0.5589277392080483,0.18020619676292418,14,0.02096723532916598,3
Polity,4,110,-0.46734472041174246,0.16506101791556033,14,0.7066050097933729,3
Polity,4,111,-0.48842831017819766,0.17494876245110025,14,0.6257003845362356,3
Polity,4,112,-0.4446489409315699,0.16541858612998642,14,0.0365950234722826,3
Polity,4,113,-0.47227645312708244,0.17331558209096137,14,0.8896827290444276,3
Polity,4,114,-0.5234745684695685,0.16990340814432603,14,0.015848425414034372,3
Polity,4,115,-0.48685287329301374,0.1741790298274915,14,0.938210134896122,3
Polity,4,116,-0.48186180545471125,0.17218998510512812,14,0.9654252056461903,3
Polity,4,117,-0.4702304036391656,0.16827149580770606,14,0.9656073003746519,3
Polity,4,118,-0.458132873998915,0.18115695538364654,14,0.08748255114540661,3
Polity,4,119,-0.4851020799517247,0.16185065639268165,14,0.039203292554426596,3
Polity,4,120,-0.48250802600193055,0.17287937502906162,14,0.9614273483413762,3
Polity,4,121,-0.38667718155977937,0.22514198719131337,14,0.4577451236548576,3
Polity,4,122,-0.5501269255583745,0.17504719256510487,14,8.299489760765265e-4,3
Polity,4,123,-0.4679811789884072,0.1834348237804542,14,0.22922098363573387,3
Polity,4,124,-0.4749048816499233,0.1822646521856625,14,0.2561843134379699,3
Polity,4,125,-0.4890964250483556,0.1812279004862172,14,0.8640119831541981,3
Polity,4,126,-0.33867387469792476,0.24471955550795205,14,0.28149214839633574,3
Polity,4,127,-0.17762529721711218,0.6302027452551637,14,0.9695612598787589,3
Polity,4,128,-0.48779157164623843,0.18618365265194003,14,0.7526994730418417,3
Polity,4,129,-0.5455139971490395,0.17441986629112902,14,0.011215412198921785,3
Polity,4,130,-0.47597976976394296,0.17707998469701494,14,0.40939940866314845,3
Polity,4,131,-0.4943280556744831,0.17852344382254726,14,0.9489588859545742,3
Polity,4,132,-0.48423020249210325,0.17378900852273446,14,0.017965869281521957,3
Polity,4,133,-0.5285303832568671,0.16919301235172016,14,0.07733720392804273,3
Polity,4,134,-0.5222472408978307,0.17527683679421535,14,0.020620437893629634,3
Polity,4,135,-0.34484161627178445,0.2146144985846229,14,0.3916920816473274,3
Polity,4,136,-0.39384172610078494,0.21689939087277904,14,0.12009188874965565,3
Polity,4,137,-0.49863198564723454,0.17469459057461792,14,0.05166668736489009,3
Polity,4,138,-0.4680332741672686,0.16959550756932426,14,0.12295085249568283,3
Polity,4,139,-0.5108371858003009,0.19390786543806862,14,0.869322512747005,3
Polity,4,140,-0.47315383333466077,0.17742150993186,14,0.15458467156208494,3
Polity,4,141,-0.43577745010848545,0.22748500468533636,14,0.5125382544063682,3
Polity,4,142,-0.4974187593988999,0.1831199588119336,14,0.9929811092855824,3
Polity,4,143,-0.3067304331920315,0.2900210454103533,14,0.47305165858809506,3
Polity,4,144,-0.5132169071381192,0.17597949366845603,14,0.015178686264889298,3
Polity,4,145,-0.5056120658701744,0.17308370507374266,14,0.44297410312577934,3
Polity,4,146,-0.5080817417420489,0.19989606634715687,14,0.6750391647017182,3
Polity,4,147,-0.5717589258539242,0.19107837008924222,14,3.519098356370736e-4,3
Polity,4,148,-0.4700416956679696,0.17624062574213448,14,0.34563848672295905,3
Polity,4,149,-0.6150348803004819,0.18355126397186916,14,0.017240051536536422,3
Polity,4,150,-0.48459383902859976,0.17842951790835274,14,0.8561271517139207,3
Polity,4,151,-0.5592932715169594,0.18936148813970222,14,0.014587308671511904,3
Polity,4,152,-0.5131234704246763,0.17784927979790655,14,0.01682234970398282,3
Polity,4,153,-0.49682204326416723,0.18062825556685203,14,0.14910986347897015,3
Polity,4,154,-0.5212745872561744,0.16611211897612,14,0.21579301329153447,3
Polity,4,155,-0.42992207802133553,0.16042868684846961,14,0.5214691102222735,3
Polity,4,156,-0.5362378628150379,0.192137872328802,14,0.0399160133109577,3
Polity,4,157,-0.41835234089373863,0.21116185774069343,14,0.5486626856472644,3
Polity,4,158,-0.562566489712955,0.19563784823751876,14,0.003677115560776785,3
Polity,4,159,-0.5043009634386824,0.2106273226248119,14,0.5660805713615636,3
Polity,4,160,-0.45178417427202966,0.1686333658134646,14,0.4556924068571348,3
Polity,4,161,-0.552631780059385,0.1821092265347843,14,0.0013815321153857905,3
Polity,4,162,-0.6695926443879543,0.36132342832314085,14,3.003170580215229e-4,3
Polity,4,163,-0.5140569440524239,0.17757210894850067,14,0.12994143952606502,3
Polity,4,164,-0.5107255714498145,0.18916626296592423,14,0.009410175912583316,3
Polity,4,165,-0.34135257875737146,0.28858319121964776,14,0.20631492970442628,3
Polity,4,166,-0.39671713711620527,0.1996119607301528,14,0.03907740168859928,3
Polity,4,167,-0.5719402594491978,0.2215440559737629,14,0.004809595151421817,3
Polity,4,168,-0.531122108826346,0.1740180213653901,14,0.122596918125593,3
Polity,4,169,-0.50691982447933,0.16627210763732833,14,0.009222422299196873,3
Polity,4,170,-0.5250791115693518,0.17899861601957104,14,0.10922434674119189,3
Polity,4,171,-0.49081103653824965,0.17353239439297952,14,0.35785800796326933,3
Polity,4,172,-0.5243618974774007,0.1723788954629018,14,0.02396953080048813,3
Polity,4,173,-0.5145771803252268,0.17057579186559652,14,0.015612416622895585,3
Polity,4,174,-0.3052202658820331,0.2338392605754231,14,0.05972817919179046,3
Polity,4,175,-0.40183957778548773,0.19538356514400912,14,0.40332500862090426,3
Polity,4,176,-0.30766245240780954,0.25440601851964084,14,0.48107270722846357,3
Polity,4,177,-0.510299458481775,0.16652731147086017,14,0.03565210007224345,3
Polity,4,178,-0.4087686120137608,0.1619858978679344,14,0.240648096074818,3
Polity,4,179,-0.47079681725161926,0.1660484279358444,14,0.019935180930722836,3
Polity,4,180,-0.48021122196326793,0.1677797186098883,14,0.19530589246752478,3
Polity,4,181,-0.5111129829446197,0.1723649551441494,14,0.01873722159555776,3
Polity,4,182,-0.4426810834926602,0.20132188650953273,14,0.09438534293790601,3
Polity,4,183,-0.48224133797593005,0.17512995004821738,14,0.9667542874899915,3
Polity,4,184,-0.4588399357984496,0.19843857215444824,14,0.05716582784903664,3
Polity,4,185,-0.3261652937058077,0.24767863094994813,14,0.5540856711395962,3
Polity,4,186,-0.46366500280308287,0.18742116430601674,14,0.09010493315599442,3
Polity,4,187,-0.36291677786094567,0.3007656520533962,14,0.0855988276557257,3
Polity,4,188,-0.4272779015532606,0.18208126388688536,14,0.7599566416192095,3
Polity,4,189,-0.5056969782857479,0.17584909853555797,14,0.011742503551355704,3
Polity,4,190,-0.33080592011708987,0.21877986772459665,14,0.9788438909178334,3
Polity,4,191,-0.45725419631954,0.17978009673718381,14,0.2009054135401698,3
Polity,4,192,-0.33048656257449416,0.2167169730207241,14,0.2789990963254191,3
Polity,4,193,-0.49390804428095514,0.17295066925880717,14,0.008400319397306304,3
Polity,4,194,-0.5098562167117953,0.1819328380289849,14,0.03531066187247563,3
Polity,4,195,-0.3773550922316513,0.25710491552953174,14,0.2346179004043702,3
Polity,4,196,-0.4695815561116241,0.1701225002510088,14,0.9762902063146158,3
Polity,4,197,-0.4731732159757076,0.17326662274722274,14,0.19568115790375687,3
Polity,4,198,-0.5155102221759948,0.17272395603995297,14,0.00947987769686696,3
Polity,4,199,-0.38676632283442736,0.27557083667957255,14,0.20465043093454813,3
Polity,4,200,-0.5638461362045746,0.2089326385570984,14,0.014795708778075449,3
Polity,12,1,-0.6108656984414527,0.1707862997202762,22,0.007646176618993332,11
Polity,12,2,-0.49058914521881736,0.15637694415079012,22,0.2502008292830297,11
Polity,12,3,-0.5882512007103244,0.1817206850183132,22,0.006535747621343399,11
Polity,12,4,-0.4941627575932568,0.16675903820756294,22,0.14316527767254117,11
Polity,12,5,-0.587761900895237,0.1756094991090668,22,0.06521048926917727,11
Polity,12,6,-0.44985484097977135,0.14574689756487025,22,0.3982817791010408,11
Polity,12,7,-0.6269221721878546,0.1789351609835496,22,0.012234225165559534,11
Polity,12,8,-0.46679127194392844,0.15558910402217263,22,0.7391006906885886,11
Polity,12,9,-0.48238018914359504,0.15988833494063642,22,0.09466937917826371,11
Polity,12,10,-0.6127071767289758,0.1785716609414704,22,0.03023236569254716,11
Polity,12,11,-0.5153323883818572,0.17579732937336834,22,0.13422556326882162,11
Polity,12,12,-0.5206855440837037,0.1669258520875226,22,0.6899833513824493,11
Polity,12,13,-0.505082974129829,0.17075587009933818,22,0.020815705419823135,11
Polity,12,14,-0.4896108567882491,0.16316464983218254,22,0.012172031313656271,11
Polity,12,15,-0.5480367288609269,0.15950076537453697,22,0.06949086476746226,11
Polity,12,16,-0.5088116311515893,0.1657264539072533,22,0.2554771770594086,11
Polity,12,17,-0.5557207547814169,0.16824413515507383,22,0.018810821297472427,11
Polity,12,18,-0.47530394529176156,0.1585659135295244,22,0.11117581029469785,11
Polity,12,19,-0.5226908403018502,0.16565372303600467,22,0.16116968581919583,11
Polity,12,20,-0.5154422985743592,0.16175666623485985,22,0.026132879610610116,11
Polity,12,21,-0.6099014362920938,0.17604561213130712,22,0.014516215557619293,11
Polity,12,22,-0.5641613730437944,0.16342223460176478,22,0.0714250580375202,11
Polity,12,23,-0.576157825520065,0.17077702794002045,22,0.010848705921100382,11
Polity,12,24,-0.49968605378547437,0.159040836592142,22,0.1745644774788033,11
Polity,12,25,-0.5376793345519078,0.1550230488257398,22,0.08969536679638261,11
Polity,12,26,-0.5885842613879317,0.17097004770246244,22,0.038360843768580025,11
Polity,12,27,-0.5984285193192216,0.1754233581695716,22,0.02997895570258166,11
Polity,12,28,-0.48417064730790393,0.16762737510810288,22,0.15516368927946775,11
Polity,12,29,-0.5104575767798698,0.1669859431988829,22,0.24109514938449697,11
Polity,12,30,-0.5627241702432322,0.17051593613986027,22,0.033135796576631606,11
Polity,12,31,-0.5679592016743777,0.17299283686031275,22,0.10324014083892354,11
Polity,12,32,-0.4427647572690425,0.16468851628918774,22,0.3995116145769637,11
Polity,12,33,-0.60904168200417,0.17351533274441627,22,0.014301647428527657,11
Polity,12,34,-0.5629391035155704,0.17406066681031077,22,0.06378451139903432,11
Polity,12,35,-0.5377180641256416,0.16196342098552152,22,0.4250475847225677,11
Polity,12,36,-0.5067853181975641,0.18642825661260104,22,0.04986364133888629,11
Polity,12,37,-0.5577520775586446,0.16413623530618168,22,0.018733164213392578,11
Polity,12,38,-0.5775012808355857,0.17482125648768104,22,0.09394932091472213,11
Polity,12,39,-0.5657903820938568,0.1771985757715124,22,0.05017760084608624,11
Polity,12,40,-0.5691277768741605,0.18450855047617287,22,0.08116830782104756,11
Polity,12,41,-0.5668713330355413,0.18242294659553757,22,0.4228886523460247,11
Polity,12,42,-0.4893027544129218,0.15365926631556395,22,0.46251114655973957,11
Polity,12,43,-0.5458398409764378,0.16992765046529823,22,0.3876400990161179,11
Polity,12,44,-0.45826603535624333,0.1498157914756086,22,0.16821732368713155,11
Polity,12,45,-0.5341844256263899,0.1622193016537987,22,0.48660379451912694,11
Polity,12,46,-0.44808167921494046,0.16085014442651938,22,0.05329957783984411,11
Polity,12,47,-0.5635478226255524,0.17424970847609372,22,0.04539131499486167,11
Polity,12,48,-0.5057983830077424,0.15604785983036726,22,0.31162698017341245,11
Polity,12,49,-0.5746561892324218,0.17177242273204846,22,0.06040021734661212,11
Polity,12,50,-0.5643404406944788,0.17344982790189495,22,0.1383750916720518,11
Polity,12,51,-0.5251101294728961,0.16057359880605213,22,0.559877869237425,11
Polity,12,52,-0.4816031173686799,0.16117710080403397,22,0.14553363873845282,11
Polity,12,53,-0.36169783227749086,0.16396448461874374,22,0.011400153094090794,11
Polity,12,54,-0.5244732929739859,0.16966943721762243,22,0.16727126612479365,11
Polity,12,55,-0.5919090419500552,0.17591536168523372,22,0.06396763471443417,11
Polity,12,56,-0.5342073969356651,0.15903345583249504,22,0.22273145253225815,11
Polity,12,57,-0.4539790138365598,0.15680030682906687,22,0.05611667149509315,11
Polity,12,58,-0.5614399246583126,0.1775367989838559,22,0.2298497792971655,11
Polity,12,59,-0.5376046867798365,0.17171177230595328,22,0.24476140088717097,11
Polity,12,60,-0.4198521408700451,0.15209811801198472,22,0.08462027031855941,11
Polity,12,61,-0.5731261640596017,0.16931410560070112,22,0.22391181188243897,11
Polity,12,62,-0.5072496538025577,0.1554111511857094,22,0.049364998319395656,11
Polity,12,63,-0.5384507826722116,0.17174055382534745,22,0.09399443264885528,11
Polity,12,64,-0.5837470908685107,0.18509859198295314,22,0.07839571628481852,11
Polity,12,65,-0.5425420989665861,0.1666998240303404,22,0.8255627685488034,11
Polity,12,66,-0.6125169671450612,0.17037214964494385,22,0.06754265987145662,11
Polity,12,67,-0.6455546983767251,0.18055927709476674,22,0.06818956953976082,11
Polity,12,68,-0.5085356474982934,0.17957875674088236,22,0.04774578733932091,11
Polity,12,69,-0.5946649384876181,0.17955905324554028,22,0.11038419527166622,11
Polity,12,70,-0.5482908432318307,0.16840294808530085,22,0.025763584829014263,11
Polity,12,71,-0.5931545268976599,0.1714106237641987,22,0.01451528328492898,11
Polity,12,72,-0.5377969423188276,0.17189319198850098,22,0.3878443938084278,11
